aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
,수서한아름,1993,,,,"154,000",28,10,2019,,,97.63,4,712,N,,11680,,수서동
,타워팰리스1,2002,,,,"250,000",28,10,2019,,,164.97,10,467,N,,11680,,도곡동
,도곡렉슬,2006,,,,"322,000",29,10,2019,,,134.9023,7,527,N,,11680,,도곡동
,래미안대치팰리스,2015,,,,"280,000",26,10,2019,,,84.97,19,1027,N,,11680,,대치동
,삼부아파트102동,1998,,,,"170,000",28,10,2019,,,92.09,8,99,N,,11680,,삼성동
,청담동삼성1차(101동),1997,,,,"148,500",29,11,2019,,,84.57,17,33,N,,11680,,청담동
,현대8차(성수현대:91~95동),1980,,,,"240,000",14,11,2019,,,107.64,1,481,N,,11680,,압구정동
,풍림(1차),1998,,,,"141,900",21,11,2019,,,59.7,5,106,N,,11680,,삼성동
,래미안대치팰리스,2015,,,,"275,000",2,11,2019,,,84.97,2,1027,N,,11680,,대치동
,대치현대,1999,,,,"215,000",27,11,2019,,,101.6,18,974,N,,11680,,대치동
,미성2차,1987,,,,"199,000",30,11,2019,,,74.4,1,397,N,,11680,,압구정동
,은마,1979,,,,"204,000",29,11,2019,,,76.79,4,316,N,,11680,,대치동
,강남브리즈힐(토지임대부아파트),2014,,,,"110,000",22,11,2019,,,84.98,12,618,Y,,11680,,자곡동
,삼성래미안,2001,,,,"250,000",27,11,2019,,,122.81,20,91-5,N,,11680,,도곡동
,현대힐스테이트2단지,2008,,,,"210,000",6,11,2019,,,84.236,1,50,N,,11680,,삼성동
,강남브리즈힐(토지임대부아파트),2014,,,,"89,800",16,12,2019,,,74.04,6,618,Y,,11680,,자곡동
,개포주공6단지,1983,,,,"169,000",28,12,2019,,,60.13,11,185,N,,11680,,개포동
,타워팰리스1,2002,,,,"320,000",14,12,2019,,,164.97,59,467,N,,11680,,도곡동
,스카이써밋아파트,2004,,,,"99,500",26,12,2019,,,83.72,6,915-13,N,,11680,,대치동
,매봉삼성,1999,,,,"114,000",28,12,2019,,,59.82,20,966,N,,11680,,도곡동
,현대3차(61~64동),1976,,,,"225,000",12,12,2019,,,82.5,1,443,N,,11680,,압구정동
,삼익대청아파트,1992,,,,"110,000",14,12,2019,,,39.53,5,12,N,,11680,,개포동
,강남엘에이치1단지,2013,,,,"130,000",14,12,2019,,,84.83,10,579,N,,11680,,세곡동
,한화진넥스빌,2001,,,,"41,000",2,12,2019,,,51.08,9,706-20,N,,11680,,역삼동
,신동아,1997,,,,"195,000",10,12,2019,,,84.94,13,134-16,N,,11680,,청담동
,"현대1차(12,13,21,22,31,32,33동)",1976,,,,"470,000",30,1,2020,,,196.21,14,369-1,N,,11680,,압구정동
,논현파라곤,2007,,,,"150,000",20,1,2020,,,120.21,12,241-1,N,,11680,,논현동
,타워팰리스2,2003,,,,"310,000",9,1,2020,,,164.99,35,467-17,N,,11680,,도곡동
,청담스위트,2015,,,,"23,000",31,1,2020,,,13.425,3,34-13,N,,11680,,청담동
,삼성펠리스,2005,,,,"161,000",16,1,2020,,,174.1,6,129-5,N,,11680,,삼성동
,신사아이빌(522),2006,,,,"88,000",4,1,2020,,,90.35,4,522,N,,11680,,신사동
,두산위브2단지,2004,,,,"137,000",20,1,2020,,,83.464,9,258,N,,11680,,논현동
,삼성동롯데캐슬킹덤,2005,,,,"295,000",17,1,2020,,,170.8,12,43,N,,11680,,삼성동
,지석천평대,2003,,,,"55,500",28,1,2020,,,63.03,4,789-29,N,,11680,,역삼동
,타워팰리스3,2004,,,,"270,000",16,1,2020,,,141.381,35,467-29,N,,11680,,도곡동
,강남엘에이치1단지,2013,,,,"108,000",8,2,2020,,,59.99,10,579,N,,11680,,세곡동
,현대아파트,1988,,,,"147,000",19,2,2020,,,84.92,4,23,N,,11680,,청담동
,가람,1993,,,,"168,000",14,2,2020,,,75.16,2,735,N,,11680,,일원동
,까치마을,1993,,,,"83,000",13,2,2020,,,39.6,1,746,N,,11680,,수서동
,수서한아름,1993,,,,"181,500",19,2,2020,,,163.68,10,712,N,,11680,,수서동
,은마,1979,,,,"210,000",14,2,2020,,,84.43,8,316,N,,11680,,대치동
,서광아파트,1998,,,,"146,500",15,2,2020,,,59.67,9,2,N,,11680,,삼성동
,청담파라곤Ⅱ1단지,2010,,,,"260,000",14,2,2020,,,195.88,3,102-1,N,,11680,,청담동
,삼성동롯데아파트,2000,,,,"187,000",20,2,2020,,,91.77,9,17,N,,11680,,삼성동
,성원대치2단지아파트,1992,,,,"96,500",20,2,2020,,,33.18,9,12,N,,11680,,개포동
,우성리빙텔,1996,,,,"135,000",31,3,2020,,,119.25,20,467-10,N,,11680,,도곡동
,우성리빙텔,1996,,20.07.17,O,"135,000",31,3,2020,,,119.25,20,467-10,N,,11680,,도곡동
,강남브리즈힐(토지임대부아파트),2014,,,,"113,000",9,3,2020,,,84.98,9,618,Y,,11680,,자곡동
,한양8(81동한개동),1984,,,,"480,000",10,3,2020,,,210.1,12,510,N,,11680,,압구정동
,삼성,1997,,,,"157,500",14,3,2020,,,84.97,14,747,N,,11680,,수서동
,대우디오빌,2004,,,,"26,000",21,3,2020,,,25.89,9,952,N,,11680,,도곡동
,성원대치2단지아파트,1992,,,,"91,000",14,3,2020,,,33.18,7,12,N,,11680,,개포동
,두산위브1단지,2004,,,,"150,000",12,3,2020,,,84.993,2,252-1,N,,11680,,논현동
,강남데시앙파크,2011,,,,"110,000",28,3,2020,,,84.97,10,525,N,,11680,,세곡동
,개포우성2,1984,,,,"305,000",27,3,2020,,,127.78,5,500,N,,11680,,대치동
,역삼래미안,2005,,,,"160,000",30,4,2020,,,59.4,17,757,N,,11680,,역삼동
,삼성동힐스테이트 1단지,2008,,,,"252,000",30,4,2020,,,114.463,18,16-2,N,,11680,,삼성동
,은마,1979,,,,"194,000",28,4,2020,,,84.43,9,316,N,,11680,,대치동
,아크로힐스논현,2014,,,,"203,000",29,4,2020,,,113.087,3,276-1,N,,11680,,논현동
,미성2차,1987,,,,"265,000",28,4,2020,,,140.9,12,397,N,,11680,,압구정동
,대우디오빌플러스,2004,,,,"40,900",26,4,2020,,,43.99,11,824-25,N,,11680,,역삼동
,한보미도맨션1,1983,,,,"290,000",27,4,2020,,,161.36,1,511,N,,11680,,대치동
,삼성,1997,,,,"150,000",27,4,2020,,,84.97,8,747,N,,11680,,수서동
,은마,1979,,,,"177,000",30,4,2020,,,76.79,9,316,N,,11680,,대치동
,청담8차상지리츠빌,2003,,,,"263,500",29,4,2020,,,203.47,3,121-14,N,,11680,,청담동
,강남브리즈힐(토지임대부아파트),2014,,,,"93,000",23,5,2020,,,74.44,8,618,Y,,11680,,자곡동
,청담우방아파트,1999,,,,"185,000",23,5,2020,,,118.53,8,43,N,,11680,,청담동
,푸른마을아파트101동~111동,1994,,,,"148,500",22,5,2020,,,84.93,5,719,N,,11680,,일원동
,강남데시앙파크,2011,,,,"115,000",23,5,2020,,,84.95,5,525,N,,11680,,세곡동
,강남엘에이치1단지,2013,,,,"109,500",16,5,2020,,,59.89,6,579,N,,11680,,세곡동
,쌍용플레티넘밸류,2007,,,,"114,000",16,5,2020,,,84.96,15,826-37,N,,11680,,역삼동
,삼성청담아파트,1999,,,,"190,000",20,5,2020,,,114.83,14,42,N,,11680,,청담동
,까치마을,1993,,,,"78,000",28,5,2020,,,34.44,11,746,N,,11680,,수서동
,강남브리즈힐(토지임대부아파트),2014,,,,"91,500",30,5,2020,,,74.04,3,618,Y,,11680,,자곡동
,현대8차(성수현대:91~95동),1980,,,,"235,000",26,5,2020,,,107.64,10,481,N,,11680,,압구정동
,성원대치2단지아파트,1992,,,,"100,000",13,6,2020,,,39.53,1,12,N,,11680,,개포동
,삼성래미안,2001,,,,"165,000",13,6,2020,,,59.96,15,91-5,N,,11680,,도곡동
,삼익대청아파트,1992,,,,"150,000",30,6,2020,,,60,8,12,N,,11680,,개포동
,청담파라곤Ⅱ1단지,2010,,,,"245,000",19,6,2020,,,187.8,2,102-1,N,,11680,,청담동
,개포6차우성아파트1동~8동,1987,,,,"165,000",25,6,2020,,,67.28,2,658-1,N,,11680,,개포동
,도곡렉슬,2006,,,,"299,500",27,6,2020,,,120.8233,19,527,N,,11680,,도곡동
,도곡우성아파트,1986,,,,"162,000",27,6,2020,,,84.83,10,934-10,N,,11680,,도곡동
,강남엘에이치1단지,2013,,,,"140,000",18,6,2020,,,84.84,13,579,N,,11680,,세곡동
,래미안삼성1차(105-0),2005,,,,"203,500",19,6,2020,,,84.95,10,105,N,,11680,,삼성동
,래미안블레스티지,2019,,,,"155,000",23,6,2020,,,49.909,13,1280,N,,11680,,개포동
,강남 더샵 포레스트,2016,,,,"268,000",15,7,2020,,,146.7139,2,799,N,,11680,,수서동
,역삼자이,2016,,,,"188,000",8,7,2020,,,59.9977,20,711-3,N,,11680,,역삼동
,세곡푸르지오,2012,,,,"138,000",11,7,2020,,,84.84,8,533,N,,11680,,세곡동
,"현대1차(12,13,21,22,31,32,33동)",1976,,,,"465,000",9,7,2020,,,196.21,5,369-1,N,,11680,,압구정동
,"현대6차(78~81,83,84,86,87동)",1978,,,,"389,000",7,7,2020,,,157.36,8,456,N,,11680,,압구정동
,디에이치아너힐즈,2019,,,,"270,000",5,7,2020,,,84.36,2,1281,N,,11680,,개포동
,성원대치2단지아파트,1992,,,,"98,500",31,7,2020,,,33.18,6,12,N,,11680,,개포동
,강남데시앙포레,2014,,,,"140,000",19,7,2020,,,59.97,6,795,N,,11680,,수서동
,삼익대청아파트,1992,,,,"113,000",25,7,2020,,,39.53,12,12,N,,11680,,개포동
,경남,2005,,,,"145,300",27,7,2020,,,59.76,7,967,N,,11680,,도곡동
,"현대6차(78~81,83,84,86,87동)",1978,,,,"420,000",26,8,2020,,,157.36,8,456,N,,11680,,압구정동
,하이페리온,2004,,,,"192,000",29,8,2020,,,142.41,4,968,N,,11680,,도곡동
,도곡스타클래스,2007,,,,"140,000",28,8,2020,,,112.75,8,957-11,N,,11680,,도곡동
,"현대7차(73~77,82,85동)",1979,,,,"420,000",11,8,2020,,,157.36,8,456,N,,11680,,압구정동
,신현대12차,1982,,,,"260,000",10,8,2020,,,107.16,3,434,N,,11680,,압구정동
,아펠바움,2008,,,,"480,000",5,8,2020,,,241.83,8,99-3,N,,11680,,삼성동
,개포한신,1984,,,,"197,500",1,8,2020,,,107.6,8,615-1,N,,11680,,일원동
,대림아크로빌,1999,,,,"248,000",31,8,2020,,,172.464,32,467-6,N,,11680,,도곡동
,럭키(462),1986,,,,"177,500",1,8,2020,,,79.89,3,462,N,,11680,,도곡동
,까치마을,1993,,,,"111,910",31,8,2020,,,49.5,9,746,N,,11680,,수서동
,도곡우성아파트,1986,,,,"156,800",7,9,2020,,,84.83,2,934-10,N,,11680,,도곡동
,가람,1993,,,,"184,000",15,9,2020,,,75.16,4,735,N,,11680,,일원동
,한보미도맨션1,1983,,,,"250,000",25,9,2020,,,84.48,6,511,N,,11680,,대치동
,삼환(101동),1999,,,,"165,000",22,9,2020,,,84.91,4,10,N,,11680,,청담동
,도곡스타클래스,2007,,,,"149,800",3,9,2020,,,112.05,11,957-11,N,,11680,,도곡동
,신현대9차,1982,,,,"270,000",17,9,2020,,,111.38,10,426,N,,11680,,압구정동
,가람,1993,,,,"172,000",4,9,2020,,,75.16,5,735,N,,11680,,일원동
,현대아파트101동,1999,,,,"149,500",24,9,2020,,,59.83,8,6,N,,11680,,삼성동
,대우아이빌멤버스(891-26),2003,,,,"36,000",28,9,2020,,,35.796,6,891-26,N,,11680,,대치동
,강남자곡아이파크,2014,,21.01.15,O,"170,000",27,9,2020,,,84.92,15,602,N,,11680,,자곡동
,개포래미안포레스트,2020,,,,"188,200",10,10,2020,,,59.92,10,1282,N,,11680,,개포동
,은탑리더스카운티,2003,,,,"102,000",21,10,2020,,,81.61,5,44-6,N,,11680,,논현동
,강변상지리츠빌,2001,,,,"307,000",26,10,2020,,,171.79,11,106-17,N,,11680,,청담동
,삼성리치빌1,2003,,,,"149,900",6,10,2020,,,84.98,3,52-9,N,,11680,,삼성동
,역삼동골든베리힐,2004,,,,"93,000",24,10,2020,,,112.91,6,667-1,N,,11680,,역삼동
,경남,2005,,,,"149,000",29,10,2020,,,59.76,16,967,N,,11680,,도곡동
,성원대치2단지아파트,1992,,,,"119,500",27,10,2020,,,39.53,11,12,N,,11680,,개포동
,현대아파트101동,1999,,,,"88,000",31,10,2020,,,32.61,11,6,N,,11680,,삼성동
,한양4,1978,,,,"233,000",31,10,2020,,,101.09,2,486,N,,11680,,압구정동
,우성7,1987,,,,"205,000",30,10,2020,,,83.69,5,615,N,,11680,,일원동
,개포래미안포레스트,2020,,,,"195,000",26,11,2020,,,59.92,17,1282,N,,11680,,개포동
,개포래미안포레스트,2020,,21.09.02,O,"195,000",16,11,2020,,,59.92,17,1282,N,,11680,,개포동
,타워팰리스1,2002,,,,"293,000",5,11,2020,,,137.24,35,467,N,,11680,,도곡동
,경남아너스빌,2002,,,,"147,500",24,11,2020,,,84.688,17,722,N,,11680,,역삼동
,삼익대청아파트,1992,,,,"136,000",14,11,2020,,,51.12,10,12,N,,11680,,개포동
,역삼이안애비,2004,,,,"80,000",3,11,2020,,,84.28,5,777-49,N,,11680,,역삼동
,수서한아름,1993,,,,"164,000",3,11,2020,,,97.63,2,712,N,,11680,,수서동
,동익,1993,,,,"145,500",28,11,2020,,,84.46,1,738,N,,11680,,수서동
,현대비젼21,1999,,,,"54,000",6,11,2020,,,42.7,27,467-19,N,,11680,,도곡동
,청담아르지움,2015,,,,"35,200",30,11,2020,,,22.57,2,32,N,,11680,,청담동
,대치삼성,2000,,,,"269,800",23,12,2020,,,97.35,9,1014-3,N,,11680,,대치동
,현대8차(성수현대:91~95동),1980,,,,"275,000",2,12,2020,,,107.64,11,481,N,,11680,,압구정동
,한양1차(영동한양),1977,,,,"250,000",14,12,2020,,,91.21,5,490,N,,11680,,압구정동
,가람,1993,,,,"188,000",29,12,2020,,,75.16,2,735,N,,11680,,일원동
,한솔마을,1994,,,,"200,000",27,12,2020,,,84.73,5,731,N,,11680,,일원동
,현대,1994,,,,"179,500",2,12,2020,,,133.68,4,172-3,N,,11680,,개포동
,도곡렉슬,2006,,,,"320,000",5,12,2020,,,114.9931,6,527,N,,11680,,도곡동
,신동아,1992,,21.02.22,O,"111,700",28,12,2020,,,39.51,10,736,N,,11680,,수서동
,래미안강남힐즈,2014,,,,"199,000",30,12,2020,,,101.94,15,611,N,,11680,,자곡동
,강남엘에이치1단지,2013,,,,"136,000",6,12,2020,,,59.86,13,579,N,,11680,,세곡동
,개포래미안포레스트,2020,,,,"245,000",17,1,2021,,,74.66,7,1282,N,,11680,,개포동
,성원대치2단지아파트,1992,,,,"111,000",21,1,2021,,,33.18,12,12,N,,11680,,개포동
,쌍용플레티넘밸류,2007,,,,"149,000",29,1,2021,,,110.57,8,826-37,N,,11680,,역삼동
,개포우성1,1983,,,,"285,000",2,1,2021,,,84.81,12,503,N,,11680,,대치동
,개포주공7단지,1983,,,,"235,000",30,1,2021,,,73.26,1,185,N,,11680,,개포동
,강남데시앙포레,2014,,,,"182,000",18,1,2021,,,84.92,8,795,N,,11680,,수서동
,개포우성1,1983,,21.04.26,O,"285,000",2,1,2021,,,84.81,12,503,N,,11680,,대치동
,롯데캐슬모닝,2003,,,,"225,000",23,1,2021,,,150.78,4,551-28,N,,11680,,도곡동
,가람,1993,,,,"225,000",9,1,2021,,,84.95,4,735,N,,11680,,일원동
,강남엘에이치1단지,2013,,,,"140,000",28,1,2021,,,59.86,10,579,N,,11680,,세곡동
,한양5,1979,,,,"437,000",10,2,2021,,,153.59,12,513,N,,11680,,압구정동
,한양2,1978,,,,"410,000",2,2,2021,,,147.41,12,493,N,,11680,,압구정동
,한양2,1978,,21.05.17,O,"410,000",2,2,2021,,,147.41,12,493,N,,11680,,압구정동
,한양2,1978,,21.05.17,O,"410,000",2,2,2021,,,147.41,12,493,N,,11680,,압구정동
,우정에쉐르멤버스,2004,,,,"49,500",20,2,2021,,,36.19,10,708-31,N,,11680,,역삼동
,한양2,1978,,,,"425,000",24,2,2021,,,147.41,11,493,N,,11680,,압구정동
,한양1차(영동한양),1977,,,,"190,000",25,2,2021,,,49.98,5,490,N,,11680,,압구정동
,한보미도맨션2,1985,,,,"259,000",16,2,2021,,,84.96,6,511,N,,11680,,대치동
,"현대7차(73~77,82,85동)",1979,,,,"500,000",9,2,2021,,,157.36,11,456,N,,11680,,압구정동
,가람,1993,,,,"220,000",3,2,2021,,,84.95,2,735,N,,11680,,일원동
,강남자곡아이파크,2014,,,,"82,050",10,3,2021,,,74.97,1,602,N,,11680,,자곡동
,강남자곡아이파크,2014,,,,"71,800",15,3,2021,,,59.96,1,602,N,,11680,,자곡동
,PH129,2020,,,,"1,150,000",4,3,2021,,,273.96,14,129,N,,11680,,청담동
,삼성,1997,,,,"180,100",12,3,2021,,,84.97,11,747,N,,11680,,수서동
,강남데시앙포레,2014,,,,"227,000",4,3,2021,,,101.81,11,795,N,,11680,,수서동
,강남데시앙포레,2014,,,,"159,000",6,3,2021,,,59.97,10,795,N,,11680,,수서동
,가람,1993,,,,"200,000",20,3,2021,,,75.16,2,735,N,,11680,,일원동
,강남데시앙포레,2014,,,,"179,300",30,3,2021,,,84.92,2,795,N,,11680,,수서동
,"현대6차(78~81,83,84,86,87동)",1978,,,,"620,000",16,3,2021,,,196.7,9,456,N,,11680,,압구정동
,개포우성1,1983,,,,"371,000",31,3,2021,,,127.61,4,503,N,,11680,,대치동
,경남2차,1984,,,,"303,000",26,4,2021,,,149.21,14,649,N,,11680,,개포동
,삼성,1997,,,,"178,100",9,4,2021,,,84.97,4,747,N,,11680,,수서동
,강남데시앙포레,2014,,,,"158,000",6,4,2021,,,59.97,9,795,N,,11680,,수서동
,강남엘에이치1단지,2013,,,,"165,000",6,4,2021,,,74.74,8,579,N,,11680,,세곡동
,신동아,1992,,,,"117,000",5,4,2021,,,49.96,2,736,N,,11680,,수서동
,"현대2차(10,11,20,23,24,25동)",1976,,,,"529,000",26,4,2021,,,161.19,2,369-1,N,,11680,,압구정동
,타워팰리스1,2002,,,,"303,000",3,4,2021,,,137.24,42,467,N,,11680,,도곡동
,삼성,1994,,,,"200,000",18,4,2021,,,84.81,10,161,N,,11680,,도곡동
,갤러리아트,2002,,,,"53,000",29,4,2021,,,53.65,2,783-28,N,,11680,,역삼동
,미성1차,1982,,,,"321,000",26,4,2021,,,105.62,6,414,N,,11680,,압구정동
,상지리츠빌카일룸3차,2009,,21.12.24,O,"821,057",10,5,2021,,,265.47,19,129-16,N,,11680,,청담동
,강남브리즈힐(토지임대부아파트),2014,,,,"140,000",12,5,2021,,,84.98,14,618,Y,,11680,,자곡동
,푸른마을아파트101동~111동,1994,,,,"147,000",7,5,2021,,,59.76,9,719,N,,11680,,일원동
,강남데시앙포레,2014,,,,"177,000",30,5,2021,,,84.92,11,795,N,,11680,,수서동
,마일스디오빌,2004,,,,"37,500",31,5,2021,,,36.29,14,58-2,N,,11680,,논현동
,도곡렉슬,2006,,,,"285,000",31,5,2021,,,84.9984,5,527,N,,11680,,도곡동
,현대비젼21,1999,,,,"41,000",29,5,2021,,,34.995,25,467-19,N,,11680,,도곡동
,한보미도맨션1,1983,,,,"417,000",31,5,2021,,,161.36,8,511,N,,11680,,대치동
,한보미도맨션2,1985,,,,"273,000",28,5,2021,,,84.96,4,511,N,,11680,,대치동
,대림,1992,,,,"181,300",27,5,2021,,,84.93,4,960,N,,11680,,도곡동
,샘터마을,1994,,,,"230,100",19,6,2021,,,134.438,3,718,N,,11680,,일원동
,강남한양수자인(4단지),2014,,,,"189,000",14,6,2021,,,114.32,6,686,N,,11680,,자곡동
,도곡쌍용예가,1978,,,,"215,000",16,6,2021,,,107.53,4,933,N,,11680,,도곡동
,개포래미안포레스트,2020,,,,"210,000",13,6,2021,,,59.92,5,1282,N,,11680,,개포동
,우성사원5,1986,,,,"200,000",26,6,2021,,,70.89,8,463-1,N,,11680,,도곡동
,디에이치아너힐즈,2019,,,,"215,000",5,6,2021,,,59.8072,7,1281,N,,11680,,개포동
,성원대치2단지아파트,1992,,,,"135,000",30,6,2021,,,39.53,14,12,N,,11680,,개포동
,타워팰리스2,2003,,,,"400,000",30,6,2021,,,164.99,20,467-17,N,,11680,,도곡동
,도곡렉슬,2006,,,,"347,000",21,6,2021,,,114.9931,14,527,N,,11680,,도곡동
,은마,1979,,,,"215,000",24,6,2021,,,76.79,14,316,N,,11680,,대치동
,현대넥서스A동,1997,,,,"259,000",23,7,2021,,,244.61,5,261-8,N,,11680,,논현동
,성원대치2단지아파트,1992,,,,"135,000",17,7,2021,,,39.53,8,12,N,,11680,,개포동
,강남한양수자인(4단지),2014,,,,"178,000",10,7,2021,,,84.99,3,686,N,,11680,,자곡동
,삼성,1997,,,,"194,500",30,7,2021,,,84.97,12,747,N,,11680,,수서동
,아카데미스위트1,2004,,,,"211,000",26,7,2021,,,122.07,10,467-7,N,,11680,,도곡동
,대치현대,1999,,,,"234,000",30,7,2021,,,85,12,974,N,,11680,,대치동
,강남엘에이치1단지,2013,,,,"145,000",17,7,2021,,,59.89,12,579,N,,11680,,세곡동
,성원대치2단지아파트,1992,,,,"120,000",29,7,2021,,,33.18,11,12,N,,11680,,개포동
,도곡렉슬,2006,,,,"297,000",31,7,2021,,,84.9984,5,527,N,,11680,,도곡동
,상지리츠빌9차,2004,,,,"350,000",29,7,2021,,,200.88,5,116-10,N,,11680,,청담동
,강남자곡아이파크,2014,,,,"73,750",18,8,2021,,,59.96,5,602,N,,11680,,자곡동
,성원대치2단지아파트,1992,,,,"119,500",4,8,2021,,,33.18,3,12,N,,11680,,개포동
,아람손프라자/비바빌,2001,,,,"77,000",25,8,2021,,,84.96,5,1164-7,N,,11680,,개포동
,현대8차(성수현대:91~95동),1980,,,,"487,000",30,8,2021,,,163.67,7,481,N,,11680,,압구정동
,래미안그레이튼(진달래2차),2010,,,,"259,000",30,8,2021,,,84.87,12,762-3,N,,11680,,역삼동
,경남논현,1996,,,,"172,000",30,8,2021,,,114.27,2,274,N,,11680,,논현동
,타워팰리스3,2004,,,,"565,000",30,8,2021,,,244.224,57,467-29,N,,11680,,도곡동
,타워팰리스3,2004,,21.12.01,O,"382,000",19,8,2021,,,163.567,35,467-29,N,,11680,,도곡동
,성원대치2단지아파트,1992,,,,"125,000",29,8,2021,,,33.18,7,12,N,,11680,,개포동
,현대힐스테이트2단지,2008,,,,"260,000",18,8,2021,,,84.236,4,50,N,,11680,,삼성동
,두산위브2단지,2004,,,,"200,000",10,9,2021,,,106.829,13,258,N,,11680,,논현동
,래미안신사,2008,,,,"200,000",15,9,2021,,,84.89,6,506-9,N,,11680,,신사동
,까치마을,1993,,,,"123,500",17,9,2021,,,39.6,11,746,N,,11680,,수서동
,강남데시앙포레,2014,,,,"170,000",28,9,2021,,,59.81,10,795,N,,11680,,수서동
,강남브리즈힐(토지임대부아파트),2014,,,,"120,000",30,9,2021,,,74.04,2,618,Y,,11680,,자곡동
,대우디오빌플러스,2004,,,,"42,900",29,9,2021,,,43.99,3,824-25,N,,11680,,역삼동
,청담자이,2011,,,,"210,000",16,9,2021,,,49.618,11,134-38,N,,11680,,청담동
,대명벨리온,2012,,,,"19,000",28,9,2021,,,17.684,4,727-2,N,,11680,,역삼동
,까치마을,1993,,,,"103,000",30,9,2021,,,34.44,13,746,N,,11680,,수서동
,포스코더샵,2004,,,,"330,000",28,9,2021,,,139.54,14,902,N,,11680,,대치동
,서광아파트,1998,,,,"172,000",2,10,2021,,,59.67,15,2,N,,11680,,삼성동
,래미안라클래시,2021,,,,"328,000",8,10,2021,,,84.99,15,189,N,,11680,,삼성동
,대우디오빌,2002,,,,"33,500",26,10,2021,,,30.03,8,720-25,N,,11680,,역삼동
,펜트힐루논현,2021,,,,"110,000",25,10,2021,,,43.392,4,211-21,N,,11680,,논현동
,현대힐스테이트2단지,2008,,,,"270,000",9,10,2021,,,84.349,2,50,N,,11680,,삼성동
,강남자곡 힐스테이트,2015,,,,"95,730",29,10,2021,,,51.99,7,619,N,,11680,,자곡동
,한양7,1981,,,,"380,000",30,10,2021,,,106.22,8,528,N,,11680,,압구정동
,아펠바움,2008,,,,"547,000",29,10,2021,,,241.83,16,99-3,N,,11680,,삼성동
,한신(개포),1985,,,,"225,000",30,10,2021,,,52.73,3,464,N,,11680,,도곡동
,한화진넥스빌,2001,,,,"38,700",29,10,2021,,,39.2,12,706-20,N,,11680,,역삼동
,우성4,1985,,,,"280,000",3,11,2021,중개거래,서울 강남구,84.6,9,465,N,,11680,,도곡동
,디에이치아너힐즈,2019,,,,"230,000",27,11,2021,중개거래,서울 강남구,59.8732,6,1281,N,,11680,,개포동
,우성사원5,1986,,,,"245,000",29,11,2021,중개거래,서울 강남구,78.99,9,463-1,N,,11680,,도곡동
,경남2차,1984,,,,"380,000",28,11,2021,중개거래,서울 강남구,182.2,2,649,N,,11680,,개포동
,래미안도곡카운티,2016,,23.03.07,O,"280,000",27,11,2021,중개거래,서울 강남구,71.85,4,538-3,N,,11680,,도곡동
,현대힐스테이트2단지,2008,,,,"280,000",29,11,2021,중개거래,서울 강남구,84.236,18,50,N,,11680,,삼성동
,아카데미스위트1,2004,,,,"230,000",27,11,2021,중개거래,서울 강남구,122.07,8,467-7,N,,11680,,도곡동
,아펠바움,2008,,,,"480,000",25,11,2021,중개거래,서울 강남구,241.83,3,99-3,N,,11680,,삼성동
,은마,1979,,,,"263,500",24,11,2021,중개거래,서울 강남구,76.79,11,316,N,,11680,,대치동
,까치마을,1993,,,,"129,500",27,11,2021,중개거래,서울 강남구,39.6,7,746,N,,11680,,수서동
,까치마을,1993,,,,"111,500",17,12,2021,중개거래,서울 강남구 서울 동작구,39.6,1,746,N,,11680,,수서동
,청담파라곤Ⅱ2단지,2010,,,,"320,000",20,12,2021,중개거래,서울 강남구,149.74,4,102-13,N,,11680,,청담동
,도곡렉슬,2006,,,,"435,000",15,12,2021,직거래,,134.9023,13,527,N,,11680,,도곡동
,동부센트레빌,2005,,,,"500,000",20,12,2021,중개거래,서울 강남구,161.47,13,670,N,,11680,,대치동
,펜트힐루논현,2021,,22.07.04,O,"108,000",30,12,2021,중개거래,서울 강남구,43.392,4,211-21,N,,11680,,논현동
,래미안펜타빌,2007,,,,"326,000",30,12,2021,중개거래,서울 강남구,138.54,20,713-7,N,,11680,,역삼동
,아셈,2003,,,,"248,000",30,12,2021,중개거래,서울 강남구,109.32,5,108-1,N,,11680,,삼성동
,대우디오빌,2002,,,,"83,000",30,12,2021,중개거래,서울 강남구,59.505,22,720-25,N,,11680,,역삼동
,대림아크로빌,1999,,,,"293,000",29,12,2021,중개거래,서울 강남구 서울 서대문구,172.467,8,467-6,N,,11680,,도곡동
,타워팰리스2,2003,,,,"407,000",24,12,2021,중개거래,서울 강남구,164.99,3,467-17,N,,11680,,도곡동
,개포주공6단지,1983,,,,"280,000",15,1,2022,중개거래,서울 강남구,83.21,8,185,N,,11680,,개포동
,개나리래미안,2006,,,,"315,000",26,1,2022,중개거래,서울 강남구,129.8,18,754,N,,11680,,역삼동
,강남자곡 힐스테이트,2015,,,,"103,000",8,1,2022,중개거래,서울 강남구,51.96,7,619,N,,11680,,자곡동
,우정에쉐르멤버스,2004,,,,"58,000",7,1,2022,중개거래,서울 강남구,36.19,9,708-31,N,,11680,,역삼동
,삼성리치빌1,2003,,,,"149,000",28,1,2022,중개거래,서울 강남구,84.98,4,52-9,N,,11680,,삼성동
